date_id,prediction
8404,0.9759937974716872
8405,0.9750643386557274
8406,0.9782426524066908
8407,0.9764064111068752
8408,0.9762940889272346
8409,0.9762235951935523
8410,0.9767629184522615
8411,0.9768994326812839
8412,0.978115980085715
8413,0.97789378519912
8414,0.9760974525557506
8415,0.9800119624787716
8416,0.9814085083394076
8417,0.9764699222214321
8418,0.9809035158832169
8419,0.976182342901075
8420,0.9770026564051328
8421,0.9822546780420207
8422,0.9843287295119999
8423,0.9808829820837519
8424,0.9805339580796708
8425,0.9785472718007807
8426,0.9821421178474189
8427,0.981064052792233
8428,0.9812368530847119
8429,0.9756387845620565
8430,0.9768910951127692
8431,0.978234520772705
8432,0.9768343236296595
8433,0.9795600198178716
8434,0.9820925015458825
8435,0.9813067230128031
8436,0.9838951620097567
8437,0.9799299160040434
8438,0.981725347647687
8439,0.9815924795721735
8440,0.9777994371529791
8441,0.9841199747362529
8442,0.9835689208692352
8443,0.9844784781620738
8444,0.9850228451210444
8445,0.9795993588470332
8446,0.9796809585537449
8447,0.9809215270558318
8448,0.9786204672363751
8449,0.9778526058038669
8450,0.9781688472751379
8451,0.9770747466938337
8452,0.9801354673607473
8453,0.9786349731953885
8454,0.9797913360822629
8455,0.978932324925017
8456,0.9783609589065728
8457,0.9780243922589081
8458,0.9793363375933468
8459,0.9766986226355601
8460,0.9815439376890643
8461,0.9804274153159449
8462,0.981308628128073
8463,0.9788324143727815
8464,0.979747073155461
8465,0.9773710573664575
8466,0.9769267929420647
8467,0.9771054644461304
8468,0.9793384535323315
8469,0.9822277179765618
8470,0.9813897483726518
8471,0.985092501184321
8472,0.9836236511563184
8473,0.9823870859841671
8474,0.9837559485903488
8475,0.9823948042021734
8476,0.9860430580424251
8477,0.989043435847392
8478,0.9896053049521082
8479,0.9892528258674614
8480,0.9868920921585279
8481,0.9882944995112843
8482,0.9912491469506238
8483,0.9868243461652968
8484,0.9906807262523125
8485,0.9903758951393807
8486,0.9917312729790129
8487,0.9921287317758395
8488,0.993659223122562
8489,0.9894895811832407
8490,0.9894138258241739
8491,0.9916689679257963
8492,0.9935308510855937
8493,0.9943934912392564
8494,0.9946146119469145
8495,0.9923735233902783
8496,0.9925829633564309
8497,0.9918605537676709
8498,0.9921648728040794
8499,0.992731551577552
8500,0.9912751221636497
8501,0.9924353919118989
8502,0.9890804904589436
8503,0.9912628155677213
8504,0.9904501446009233
8505,0.9909373284810882
8506,0.989017613722001
8507,0.9878099349341349
8508,0.9874991415226628
8509,0.9892336478833702
8510,0.9884541886226749
8511,0.9866191149258439
8512,0.9822043182915469
8513,0.9851380108052581
8514,0.9858115618016426
8515,0.9824097025828666
8516,0.9874125206806701
8517,0.9832038344842666
8518,0.9847767339513777
8519,0.985322796207293
8520,0.9872779391660403
8521,0.9927804419080949
8522,0.9870625073546202
8523,0.9931848497375494
8524,0.9888635290296065
8525,0.9905574840420359
8526,0.9941979172844305
8527,0.9858544252099462
8528,0.9908718314121302
8529,0.9886387465723695
8530,0.9912580304228938
8531,0.9889507086663609
8532,0.9883618884456011
8533,0.9884398401510464
8534,0.9884071415247592
8535,0.9851958778214445
8536,0.9891804004448325
8537,0.9879246988884429
8538,0.986802920269832
8539,0.9882681420920151
8540,0.9887850139030032
8541,0.9877349516661638
8542,0.9937733479654457
8543,0.9926768391055804
8544,0.9929326702375898
8545,0.9972693305796956
8546,0.9927354480015286
8547,0.9939683522150666
8548,0.9930355185791576
8549,0.9939695861763448
8550,0.9951597826475178
8551,0.9940185563441828
8552,0.9949035492466951
8553,0.993256528041494
8554,0.9957529124943391
8555,0.9934981378194678
8556,0.9920107134344428
8557,0.9912692396320165
8558,0.9914656360695308
8559,0.9866995999545728
8560,0.9905059647016496
8561,0.988028119979897
8562,0.9905306777022046
8563,0.9871281435579572
8564,0.9885131221423539
8565,0.9873935087996183
8566,0.9876609390862274
8567,0.9919422194757159
8568,0.9921390132569686
8569,0.9901706866102714
8570,0.9889330877523003
8571,0.9908862542575825
8572,0.9893218045519842
8573,0.9904658427376097
8574,0.9878418792971789
8575,0.9885306949612165
8576,0.9886580957554811
8577,0.9896188182334485
8578,0.9909930923303503
8579,0.9885902977141662
8580,0.9904643705614455
8581,0.9909539933852474
8582,0.9937989563050682
8583,0.9956398922299883
8584,0.9945265594400676
8585,0.9984159873434972
8586,0.9988367240780366
8587,0.9960193228016557
8588,0.9934444520341039
8589,0.9967562617327113
8590,1.0045760730069273
8591,1.0017592876688144
8592,1.0052369317328553
8593,1.0050631725355201
8594,1.0003016170416508
8595,1.005684615121751
8596,1.0046305747221242
8597,1.0046805487652535
8598,1.0031454768484422
8599,1.0050698054378846
8600,1.000459503287628
8601,1.0009100733324943
8602,1.000161790328908
8603,1.0011964846413848
8604,1.000117759441675
8605,1.0033040248758
8606,0.9976474400202018
8607,0.9943925218517916
8608,0.9979496504361617
8609,0.9971113957656116
8610,0.9980990385970864
8611,0.9959974212655859
8612,0.9953909206654287
8613,0.993300078423672
8614,0.9963514237595882
8615,0.9962275658708027
8616,0.9982586290260309
8617,0.996339906943732
8618,1.001154342488182
8619,0.9963673354066568
8620,0.9958732580388026
8621,0.9899166139895496
8622,0.9905858777419791
8623,0.9919715270052065
8624,0.9888598883138382
8625,0.9924904192565485
8626,0.9954737203563092
8627,0.9963259089326846
8628,0.9999242641304678
8629,0.9978193569043113
8630,0.9948800473140652
8631,0.9970740194733247
8632,0.9986517275107046
8633,0.9950214494919191
8634,0.9961473247625211
8635,0.9979568507045673
8636,0.9981123283555902
8637,0.9979582975417106
8638,1.001158461852312
8639,1.0022069711347281
8640,1.0046344805711807
8641,1.0017767346086424
8642,1.0023355881703115
8643,0.9982376298742511
8644,0.9972552102898141
8645,0.996238011585248
8646,0.9969053294616875
8647,1.0025783677134745
8648,1.0022921533853202
8649,0.9975989785191901
8650,0.9993521647530913
8651,0.9919250976105384
8652,0.9927478947104009
8653,0.9924513694698615
8654,0.9935923784757754
8655,0.9954412236918596
8656,0.994881498621901
8657,0.9979519962600181
8658,0.9959425425060702
8659,0.9954772345036857
8660,0.9960750916031634
8661,0.9947733388486918
8662,0.9974064586118576
8663,0.9974170951771342
8664,0.9972119457270228
8665,1.0012347583296803
8666,1.002193514944849
8667,0.9998403957094457
8668,1.0000312290357363
8669,0.9968519260463072
8670,0.9960453883722553
8671,0.9935497387176613
8672,0.994801075027721
8673,0.9930951460378519
8674,0.9929597854985113
8675,0.9932233129747643
8676,0.9956390444407187
8677,0.9955712816889463
8678,0.9920109251204425
8679,0.9917567207953399
8680,0.9919096451734262
8681,0.9917429659880863
8682,0.9897454188011197
8683,0.9879140689885043
8684,0.9920131892544134
8685,0.9866976659730612
8686,0.988016254666238
8687,0.9861472591046424
8688,0.9860033235812358
8689,0.9855382740068076
8690,0.9851383366957808
8691,0.9891021338194479
8692,0.9848859460810836
8693,0.9909921060467354
8694,0.9836042801741688
8695,0.9896605934074788
8696,0.9921297759213964
8697,0.9925690326514703
8698,0.9892667988079056
8699,0.9903509957347201
8700,0.9908163180041422
8701,0.988538688046671
8702,0.9894705020584935
8703,0.9896885246296117
8704,0.9893669602864995
8705,0.9916352384552449
8706,0.9933115221791179
8707,0.989192072457281
8708,0.9913121445698415
8709,0.9963945345509446
8710,0.9909362723733554
8711,0.9945476585056753
8712,0.9923760252589916
8713,0.9962246034102726
8714,0.9876720615115542
8715,0.9955960891582203
8716,0.9902196426470976
8717,0.9936170820887189
8718,0.9910165564198552
8719,0.9906802431614476
8720,0.9902473109060839
8721,0.9889438733866521
8722,0.98935158944174
8723,0.9871195052689863
8724,0.9847878717785737
8725,0.9854793222729981
8726,0.9852334811571016
8727,0.9882996318560967
8728,0.9879994355593668
8729,0.9879241588076024
8730,0.9904590668788941
8731,0.9878427413926003
8732,0.9870089772999371
8733,0.9892956885538744
8734,0.9876341082505873
8735,0.9922436731392422
8736,0.9910719027185905
8737,0.9877089028085015
8738,0.9859474119593055
8739,0.9840998814851755
8740,0.9858287645895168
8741,0.9882730831406104
8742,0.9882920387527627
8743,0.9907913198525168
8744,0.989774231338934
8745,0.9879633620499455
8746,0.9891368714758866
8747,0.9864967791456851
8748,0.9869294547490618
8749,0.9868302796907583
8750,0.9895486648735048
8751,0.9882399225108284
8752,0.982712906421036
8753,0.9853860621617301
8754,0.9860343379821072
8755,0.9857713153871506
8756,0.9834565927720521
8757,0.9837982033145671
8758,0.979977886031021
8759,0.9780557404255832
8760,0.973957510836529
8761,0.9768995040688963
8762,0.9761441477294932
8763,0.9756759970536674
8764,0.9765702554417413
8765,0.9769123316031036
8766,0.9780835229678791
8767,0.974512112651523
8768,0.9750044987918064
8769,0.9773085594990666
8770,0.975199672807658
8771,0.9742681303333048
8772,0.9790633346769252
8773,0.9755175491814653
8774,0.9775707955723201
8775,0.9817195178602778
8776,0.979430543033882
8777,0.9810009927396437
8778,0.9843272866065623
8779,0.9870878172832096
8780,0.982149589153166
8781,0.9830055478640504
8782,0.9783496818637194
8783,0.9757150295204826
8784,0.9790116687660374
8785,0.9784357360207746
8786,0.9772756639278196
8787,0.9801999178512031
8788,0.9793416299585866
8789,0.9791447525787746
8790,0.979675682334727
8791,0.9826539846624986
8792,0.9826662594571918
8793,0.9841527028067297
8794,0.9835336721716343
8795,0.9815158816133241
8796,0.9807426167249258
8797,0.9801990144415179
8798,0.9822523714875872
8799,0.9828591803425635
8800,0.9800410185514071
8801,0.9800663541986591
8802,0.9802559303349265
8803,0.9782225600610183
8804,0.9819975055359942
8805,0.9795026751404757
8806,0.981796474532777
8807,0.9838170472649959
8808,0.9839767091861665
8809,0.9775296070155255
8810,0.9801959742211979
8811,0.9809365427880756
8812,0.981592222483543
8813,0.9859215596260643
8814,0.9827568641529122
8815,0.9812402935319406
8816,0.982356649181056
8817,0.9894711732613031
8818,0.9850576568299477
8819,0.984944224522615
8820,0.9899021597231822
8821,0.9889164115511087
8822,0.9890482543634871
8823,0.9883320524307115
8824,0.9936773040711858
8825,0.9926871967764079
8826,0.9891449177794271
8827,0.9867675642397326
8828,0.9849177843981124
8829,0.9798657300144492
8830,0.9841652516078409
8831,0.9847614651392997
8832,0.9874049563008253
8833,0.9872121942777646
8834,0.9861469332064376
8835,0.9873382269223177
8836,0.9846834954542381
8837,0.983371968869909
8838,0.9829751913225633
8839,0.9895164729242759
8840,0.9855971222399825
8841,0.9888141754384921
8842,0.9873765207490528
8843,0.9839257515768807
8844,0.981336602312763
8845,0.9841286076627952
8846,0.9822842320417086
8847,0.9852665077767857
8848,0.9817247636564914
8849,0.9833712436913711
8850,0.9845215752823303
8851,0.9851705722604333
8852,0.9871104742295397
8853,0.9934403398460447
8854,0.9897758989383652
8855,0.9897017988031866
8856,0.9984476158044228
8857,0.9986689123402891
8858,0.994897873852529
8859,0.9978570998539268
8860,0.999833094804867
8861,1.0068698888282992
8862,1.0058281204841577
8863,0.9955601773942394
8864,1.003438878221312
8865,0.9984787596251471
8866,1.0010038989898737
8867,1.006750412419308
8868,1.0046627683069576
8869,1.0033880404804252
8870,1.0024999564004535
8871,0.9987103702706586
8872,1.002691452597487
8873,1.0006943012618157
8874,1.0004304943462257
8875,1.004029769867004
8876,1.0052600461446792
8877,1.0060778536617074
8878,1.0061610292537757
8879,1.0195130834072759
8880,1.0261826165125238
8881,1.0160248335220494
8882,1.0134801438341483
8883,0.9989468072319266
8884,1.0096270831799006
8885,1.0004109741653733
8886,1.0019830197681738
8887,1.0011404827362915
8888,1.006423561900425
8889,1.0071046376158863
8890,1.0058607815508014
8891,1.0008552575285552
8892,1.0018950673984395
8893,0.9973157533806759
8894,0.9996153042986319
8895,1.0036752297266354
8896,1.0013596679468162
8897,1.0027996931857266
8898,0.9999714824256177
8899,1.0012653386161816
8900,0.9995024732077262
8901,1.0025098044789678
8902,0.9962009064893561
8903,0.9884366873776462
8904,0.9933148617686955
8905,0.9894716521311835
8906,0.9918725358361873
8907,0.9856488333424293
8908,0.9909835660929746
8909,0.9883682291315781
8910,0.9842442942678266
8911,0.9852298612172602
8912,0.9865148147055549
8913,0.9842539182202875
8914,0.9785561415320865
8915,0.9723790734863409
8916,0.9753690567659242
8917,0.974581532253336
8918,0.9718548626479034
8919,0.9737465226068863
8920,0.978116696015014
8921,0.9778706982955025
8922,0.9785382934934872
8923,0.9732762110303501
8924,0.9719365149119971
8925,0.9696265721901501
8926,0.970853521753702
8927,0.9691552781313653
8928,0.972649885249984
8929,0.9724611329408491
8930,0.9796423633082846
8931,0.9765072589749985
8932,0.9777972625285994
8933,0.9733830954409093
8934,0.9722492181669894
8935,0.9699994588341375
8936,0.978293399723849
8937,0.9722086340393721
8938,0.9730109814132915
8939,0.9755139049733493
8940,0.9772703957201675
8941,0.9757512623907563
8942,0.9738834461395801
8943,0.9739035142122154
8944,0.9767048361156584
8945,0.9759089861267781
8946,0.9776036767336883
8947,0.97634213544364
8948,0.9757338121992218
8949,0.979624954382401
8950,0.9746162173696591
8951,0.9781667269109883
8952,0.9760768924415424
8953,0.9764832705617634
8954,0.974176341514858
8955,0.9728340673988143
8956,0.9697765427362487
8957,0.9709525108864083
8958,0.9796420228684068
8959,0.9745492987516636
8960,0.9742693291281757
8961,0.9755549229258861
8962,0.9722818650162464
8963,0.9738264160672668
8964,0.9672646481593865
8965,0.9706273251757385
8966,0.9708487242280647
8967,0.9682242718834471
8968,0.9674951916857729
8969,0.9678418944471413
8970,0.9647020049826782
8971,0.9646733722357166
8972,0.96659321375145
8973,0.9682467390406387
8974,0.9701141046880966
8975,0.9687324644442
8976,0.9680301620709164
8977,0.9664164278771992
8978,0.9751226430726038
8979,0.9798183277707282
8980,0.9728013844030422
8981,0.971495742859538
8982,0.9755117816263255
8983,0.9769097524130023
8984,0.9795617275537891
8985,0.9811127260470224
8986,0.979242537741395
8987,0.9736888418956673
8988,0.9757280228351408
8989,0.9781274329665485
8990,0.9772724334907518
8991,0.9290654865439187
8992,0.9790761329945227
8993,0.9788180071060346
8994,0.9790567590107165
8995,0.9768079127400011
8996,0.976479269090716
8997,0.97642108057823
8998,0.9747397152934034
8999,0.9761462698656497
9000,0.9787470361313753
9001,0.9737296651967987
9002,0.9736347873439318
9003,0.9768066978861482
9004,0.9738743592602304
9005,0.980473245960826
9006,0.9729916472695798
9007,0.9749196189387423
9008,0.9726356624050567
9009,0.9680123707308972
9010,0.973073120305205
